rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
1124,2026-05-10,1000078411,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 54 días sin pedir (media: 44 días). Ratio captura actual: 7% del potencial.,2.93,5.274,,pendiente,Huelva,2025-11-05,,,,,
1125,2026-05-10,7412,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 80 días sin pedir (media: 70 días). Ratio captura actual: 6% del potencial.,2.89,5.202,,pendiente,Madrid,2025-10-10,,,,,
1126,2026-05-10,39036,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 117 días sin pedir (media: 70 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-09-03,,,,,
1127,2026-05-10,38499,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 119 días sin pedir (media: 103 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-09-01,,,,,
1128,2026-05-10,42160,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 116 días sin pedir (media: 85 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Madrid,2025-09-04,,,,,
1129,2026-05-10,42909,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 84 días sin pedir (media: 61 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-10-06,,,,,
1130,2026-05-10,42591,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 84 días sin pedir (media: 61 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Ciudad Real,2025-10-06,,,,,
1131,2026-05-10,37652,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 84 días sin pedir (media: 45 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-10-06,,,,,
1132,2026-05-10,42658,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 90 días sin pedir (media: 47 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Madrid,2025-09-30,,,,,
1133,2026-05-10,37656,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 87 días sin pedir (media: 66 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-10-03,,,,,
1134,2026-05-10,1000101008,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 81 días de media. Último pedido hace 83 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,3.32,4.98,-13.6,pendiente,Las Palmas,2025-10-07,0.0485,,,,
1135,2026-05-10,1000080899,Familia T1,A4,promiscuo,Delegado,"Anomalía en Familia T1 (score: -0.010). Tipo: silencio_excesivo, reduccion_familias_activas. Lleva 320 días sin pedir (media: 27 días). Ratio: 2% del potencial.",2.17,4.8825,,pendiente,Alicante,2025-02-12,,,-0.009784821540913091,silencio_excesivo|reduccion_familias_activas,
1136,2026-05-10,30746,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 78 días de media. Último pedido hace 73 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 12%.,24.37,4.874,5.0,pendiente,Madrid,2025-10-17,0.1187,,,,
1137,2026-05-10,41482,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 45 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,3.23,4.845,-28.1,pendiente,Ciudad Real,2025-10-03,0.0257,,,,
1138,2026-05-10,1000080577,Familia T1,A4,leal,Delegado,"Anomalía en Familia T1 (score: -0.000). Tipo: caida_volumen_aguda, tendencia_negativa_sostenida. Lleva 27 días sin pedir (media: 27 días). Ratio: 2% del potencial.",2.15,4.8375,,pendiente,Sevilla,2025-12-02,,,-5.057884348436126e-05,caida_volumen_aguda|tendencia_negativa_sostenida,
1139,2026-05-10,1000082616,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 128 días de media. Último pedido hace 115 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 7%.,23.69,4.738,5.0,pendiente,Sta.Cruz Tenerife,2025-09-05,0.0704,,,,
1140,2026-05-10,1000055899,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 90 días de media. Último pedido hace 96 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,3.14,4.71,-14.9,pendiente,Valencia,2025-09-24,0.0277,,,,
1141,2026-05-10,1000057514,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 58 días de media. Último pedido hace 90 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,3.14,4.71,-47.3,pendiente,Madrid,2025-09-30,0.0475,,,,
1142,2026-05-10,11415,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 62 días sin pedir (media: 30 días). Ratio captura actual: 6% del potencial.,2.61,4.698,,pendiente,Valencia,2025-10-28,,,,,
1143,2026-05-10,2426,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 66 días de media. Último pedido hace 60 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 7%.,26.57,4.6614,5.7,pendiente,Sta.Cruz Tenerife,2025-10-30,0.0722,,,,
1144,2026-05-10,1000080386,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 108 días sin pedir (media: 102 días). Ratio captura actual: 7% del potencial.,2.56,4.608,,pendiente,Zaragoza,2025-09-12,,,,,
1145,2026-05-10,1000056618,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 53 días de media. Último pedido hace 28 días. Próximo pedido estimado en 2 días. Prob. pedido 7d: 7%.,9.21,4.605,2.0,pendiente,Barcelona,2025-12-01,0.0709,,,,
1146,2026-05-10,991,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 102 días de media. Último pedido hace 206 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,3.06,4.59,-104.0,pendiente,Valladolid,2025-06-06,0.0002,,,,
1147,2026-05-10,1000081634,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 58 días de media. Último pedido hace 82 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,3.05,4.575,-29.4,pendiente,Sta.Cruz Tenerife,2025-10-08,0.0325,,,,
1148,2026-05-10,1000075835,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 86 días de media. Último pedido hace 133 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,3.02,4.53,-47.5,pendiente,Las Palmas,2025-08-18,0.0013,,,,
1149,2026-05-10,1000078411,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 44 días de media. Último pedido hace 54 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,2.93,4.395,-1.5,pendiente,Huelva,2025-11-05,0.1157,,,,
1150,2026-05-10,7412,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 70 días de media. Último pedido hace 80 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,2.89,4.335,-17.6,pendiente,Madrid,2025-10-10,0.0674,,,,
1151,2026-05-10,42160,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 85 días de media. Último pedido hace 116 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,2.88,4.32,-42.6,pendiente,Madrid,2025-09-04,0.044,,,,
1152,2026-05-10,37653,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 40 días de media. Último pedido hace 116 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-63.2,pendiente,Ciudad Real,2025-09-04,0.0008,,,,
1153,2026-05-10,1000059423,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 56 días de media. Último pedido hace 180 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-101.7,pendiente,Ciudad Real,2025-07-02,0.0,,,,
1154,2026-05-10,39038,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 38 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-28.2,pendiente,Ciudad Real,2025-10-03,0.0017,,,,
1155,2026-05-10,41499,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 60 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-55.0,pendiente,Ciudad Real,2025-09-03,0.0,,,,
1156,2026-05-10,38577,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 30 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-57.5,pendiente,Ciudad Real,2025-10-03,0.0014,,,,
1157,2026-05-10,37652,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 45 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,2.88,4.32,-39.0,pendiente,Toledo,2025-10-06,0.0237,,,,
1158,2026-05-10,37654,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 42 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-80.2,pendiente,Toledo,2025-09-02,0.0,,,,
1159,2026-05-10,42293,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 38 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-55.4,pendiente,Ciudad Real,2025-10-03,0.0,,,,
1160,2026-05-10,38499,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 103 días de media. Último pedido hace 119 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,2.88,4.32,-23.6,pendiente,Toledo,2025-09-01,0.0445,,,,
1161,2026-05-10,37656,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 66 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,2.88,4.32,-34.0,pendiente,Toledo,2025-10-03,0.0695,,,,
1162,2026-05-10,43008,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 84 días de media. Último pedido hace 139 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-55.5,pendiente,Toledo,2025-08-12,0.0035,,,,
1163,2026-05-10,42031,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 44 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-51.0,pendiente,Toledo,2025-10-03,0.0013,,,,
1164,2026-05-10,39036,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 70 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,2.88,4.32,-51.6,pendiente,Toledo,2025-09-03,0.033,,,,
1165,2026-05-10,42909,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 61 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,2.88,4.32,-22.4,pendiente,Toledo,2025-10-06,0.0636,,,,
1166,2026-05-10,39452,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 34 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-41.7,pendiente,Toledo,2025-10-06,0.0024,,,,
1167,2026-05-10,42591,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 61 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,2.88,4.32,-23.2,pendiente,Ciudad Real,2025-10-06,0.0551,,,,
1168,2026-05-10,42658,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 47 días de media. Último pedido hace 90 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,2.88,4.32,-43.0,pendiente,Madrid,2025-09-30,0.0085,,,,
1169,2026-05-10,42819,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 70 días de media. Último pedido hace 66 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 9%.,17.2,4.3,4.0,pendiente,Valladolid,2025-10-24,0.0938,,,,
1170,2026-05-10,36095,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 39 días de media. Último pedido hace 157 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.79,4.185,-108.0,pendiente,Cádiz,2025-07-25,0.0041,,,,
1171,2026-05-10,1000101632,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 207 días sin pedir (media: 153 días). Ratio captura actual: 5% del potencial.,2.3,4.14,,pendiente,Sevilla,2025-06-05,,,,,
1172,2026-05-10,15651,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 3 días de media. Último pedido hace 171 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.73,4.095,-168.0,pendiente,Alicante,2025-07-11,0.0,,,,
1173,2026-05-10,41536,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 168 días de media. Último pedido hace 164 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 6%.,16.32,4.08,4.0,pendiente,A Coruña,2025-07-18,0.0554,,,,
1174,2026-05-10,1000080472,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 73 días de media. Último pedido hace 54 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 11%.,24.24,4.04,6.0,pendiente,Sevilla,2025-11-05,0.1117,,,,
1175,2026-05-10,1000101025,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 135 días de media. Último pedido hace 129 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 7%.,24.16,4.0267,6.0,pendiente,Ciudad Real,2025-08-22,0.0687,,,,
1176,2026-05-10,1000078003,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 173 días sin pedir (media: 166 días). Ratio captura actual: 6% del potencial.,2.21,3.978,,pendiente,León,2025-07-09,,,,,
1177,2026-05-10,1000081529,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 165 días sin pedir (media: 106 días). Ratio captura actual: 6% del potencial.,2.21,3.978,,pendiente,Madrid,2025-07-17,,,,,
1178,2026-05-10,41580,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 49 días de media. Último pedido hace 179 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.63,3.945,-130.0,pendiente,Ciudad Real,2025-07-03,0.0,,,,
1179,2026-05-10,11415,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 30 días de media. Último pedido hace 62 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,2.61,3.915,-32.0,pendiente,Valencia,2025-10-28,0.0473,,,,
1180,2026-05-10,4133,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 40 días de media. Último pedido hace 182 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.56,3.84,-102.0,pendiente,Madrid,2025-06-30,0.0,,,,
1181,2026-05-10,1000081598,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 185 días sin pedir (media: 163 días). Ratio captura actual: 5% del potencial.,2.11,3.798,,pendiente,Valencia,2025-06-27,,,,,
1182,2026-05-10,43150,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 50 días de media. Último pedido hace 60 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,2.45,3.675,-10.0,pendiente,Madrid,2025-10-30,0.1252,,,,
1183,2026-05-10,1000100225,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 68 días sin pedir (media: 48 días). Ratio captura actual: 6% del potencial.,1.99,3.582,,pendiente,Jaén,2025-10-22,,-321.3428,,,
1184,2026-05-10,1000101632,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 153 días de media. Último pedido hace 207 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,2.3,3.45,-54.0,pendiente,Sevilla,2025-06-05,0.0278,,,,
1185,2026-05-10,1000082043,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 107 días de media. Último pedido hace 111 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 23%.,2.3,3.45,-4.0,pendiente,Madrid,2025-09-09,0.2259,,,,
1186,2026-05-10,40383,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 116 días sin pedir (media: 60 días). Ratio captura actual: 6% del potencial.,1.89,3.402,,pendiente,Toledo,2025-09-04,,,,,
1187,2026-05-10,1000071626,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 68 días de media. Último pedido hace 63 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 24%.,16.93,3.386,5.0,pendiente,Madrid,2025-10-27,0.2404,,,,
1188,2026-05-10,42806,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 84 días sin pedir (media: 60 días). Ratio captura actual: 5% del potencial.,1.88,3.384,,pendiente,Albacete,2025-10-06,,,,,
1189,2026-05-10,40294,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 115 días sin pedir (media: 61 días). Ratio captura actual: 5% del potencial.,1.88,3.384,,pendiente,Toledo,2025-09-05,,,,,
1190,2026-05-10,1000082435,Familia C1,A6,promiscuo,Delegado_Urgente,Caída aguda en Familia C1. Z-score 30d: -737.15. Slope 30d (-386.722) muy negativo respecto a variabilidad histórica.,1.12,3.36,,pendiente,Madrid,2025-12-16,,,,,-737.153
1191,2026-05-10,6401,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 74 días de media. Último pedido hace 67 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 3%.,16.01,3.3354,4.8,pendiente,Navarra,2025-10-23,0.0304,,,,
1192,2026-05-10,1000078003,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 166 días de media. Último pedido hace 173 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,2.21,3.315,-7.0,pendiente,León,2025-07-09,0.0548,,,,
1193,2026-05-10,1000081529,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 106 días de media. Último pedido hace 165 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,2.21,3.315,-54.8,pendiente,Madrid,2025-07-17,0.0128,,,,
1194,2026-05-10,39452,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 28 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.18,3.27,-82.9,pendiente,Toledo,2025-09-02,0.0,,,,
1195,2026-05-10,37652,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 48 días de media. Último pedido hace 115 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.18,3.27,-37.3,pendiente,Toledo,2025-09-05,0.0001,,,,
1196,2026-05-10,35264,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 40 días de media. Último pedido hace 32 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 13%.,14.38,3.1956,4.5,pendiente,Madrid,2025-11-27,0.1281,,,,
1197,2026-05-10,1000081598,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 163 días de media. Último pedido hace 185 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,2.11,3.165,-22.0,pendiente,Valencia,2025-06-27,0.0498,,,,
1198,2026-05-10,1000100225,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 48 días de media. Último pedido hace 68 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,1.99,2.985,-15.4,pendiente,Jaén,2025-10-22,0.0656,,,,
1199,2026-05-10,11123,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 40 días de media. Último pedido hace 33 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 15%.,17.77,2.8661,6.2,pendiente,Zaragoza,2025-11-26,0.1485,,,,
1200,2026-05-10,40383,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 60 días de media. Último pedido hace 116 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,1.89,2.835,-63.0,pendiente,Toledo,2025-09-04,0.0078,,,,
1201,2026-05-10,42806,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 60 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,1.88,2.82,-23.8,pendiente,Albacete,2025-10-06,0.0596,,,,
1202,2026-05-10,41906,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 39 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.88,2.82,-31.7,pendiente,Ciudad Real,2025-10-06,0.0003,,,,
1203,2026-05-10,29669,Familia C1,A6,promiscuo,Delegado_Urgente,Caída aguda en Familia C1. Z-score 30d: -958.75. Slope 30d (-841.300) muy negativo respecto a variabilidad histórica.,0.94,2.82,,pendiente,Barcelona,2025-12-23,,,,,-958.7467
1204,2026-05-10,40294,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 61 días de media. Último pedido hace 115 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,1.88,2.82,-53.7,pendiente,Toledo,2025-09-05,0.0112,,,,
1205,2026-05-10,41836,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 27 días de media. Último pedido hace 83 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.88,2.82,-46.3,pendiente,Ciudad Real,2025-10-07,0.0,,,,
1206,2026-05-10,41580,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 52 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,1.88,2.82,-75.8,pendiente,Ciudad Real,2025-09-02,0.0179,,,,
1207,2026-05-10,27941,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 39 días de media. Último pedido hace 39 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 18%.,1.85,2.775,-11.0,pendiente,Sta.Cruz Tenerife,2025-11-20,0.1829,,,,
1208,2026-05-10,28992,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 62 días de media. Último pedido hace 45 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,1.85,2.775,-14.9,pendiente,Sta.Cruz Tenerife,2025-11-14,0.089,,,,
1209,2026-05-10,1000101036,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 84 días de media. Último pedido hace 77 días. Próximo pedido estimado en 7 días. Prob. pedido 7d: 8%.,18.28,2.7284,6.7,pendiente,Barcelona,2025-10-13,0.0764,,,,
1210,2026-05-10,1000069071,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 31 días de media. Último pedido hace 27 días. Próximo pedido estimado en 7 días. Prob. pedido 7d: 11%.,17.83,2.6612,6.7,pendiente,Ciudad Real,2025-12-02,0.1119,,,,
1211,2026-05-10,1000100653,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 6 días de media. Último pedido hace 96 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.75,2.625,-90.0,pendiente,Vizcaya,2025-09-24,0.0,,,,
1212,2026-05-10,24046,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 59 días de media. Último pedido hace 59 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,2.61,2.61,0.2,pendiente,Almería,2025-10-31,0.0909,,,,
1213,2026-05-10,1000078299,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-886.99); slope 90d (-88.611). Ratio: 3% del potencial.,1.15,2.5875,,pendiente,Barcelona,2025-11-14,,-886.9937,,,
1214,2026-05-10,15196,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 33 días sin pedir (media: 27 días). Ratio captura actual: 4% del potencial.,1.43,2.574,,pendiente,Sta.Cruz Tenerife,2025-11-26,,36.9156,,,
1215,2026-05-10,1000075819,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 47 días de media. Último pedido hace 40 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 14%.,14.38,2.5679,5.6,pendiente,A Coruña,2025-11-19,0.143,,,,
1216,2026-05-10,1000079181,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-994.84); slope 90d (-99.507). Ratio: 4% del potencial.,1.11,2.4975,,pendiente,Ciudad Real,2025-12-17,,-994.8355,,,
1217,2026-05-10,1000101979,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 61 días de media. Último pedido hace 145 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.6,2.4,-84.0,pendiente,Málaga,2025-08-06,0.0,,,,
1218,2026-05-10,17574,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 92 días de media. Último pedido hace 207 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.51,2.265,-115.0,pendiente,Madrid,2025-06-05,0.0,,,,
1219,2026-05-10,42733,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 93 días de media. Último pedido hace 87 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 3%.,13.44,2.24,6.0,pendiente,Córdoba,2025-10-03,0.034,,,,
1220,2026-05-10,1000082043,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 21 días de media. Último pedido hace 340 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.48,2.22,-319.0,pendiente,Madrid,2025-01-23,0.0,,,,
