clinic_id,familia,label_m0,cluster_id,en_transicion
1000100089,Familia C1,promiscuo,2,False
1000100089,Familia C1,promiscuo,2,False
1000100089,Familia T1,marginal,1,False
1000100089,Familia T2,marginal,1,False
1000100089,Familia T1,marginal,1,False
1000100089,Familia T2,marginal,1,False
1000100089,Familia T1,marginal,1,False
1000100089,Familia C1,promiscuo,2,False
1000100089,Familia T1,marginal,1,False
1000100089,Familia T1,marginal,1,False
1000100089,Familia T2,marginal,1,False
1000100089,Familia T1,marginal,1,False
1000100089,Familia T2,marginal,1,False
1000100089,Familia C1,promiscuo,2,False
1000100089,Familia T1,marginal,1,False
1000100089,Familia T1,marginal,1,False
1000100090,Familia C1,marginal,1,False
1000100090,Familia C1,marginal,1,False
1000100090,Familia C1,marginal,1,False
1000100090,Familia C1,marginal,1,False
1000100090,Familia C1,marginal,1,False
1000100090,Familia C1,marginal,1,False
1000100090,Familia C1,marginal,1,False
1000100103,Familia C1,marginal,1,False
1000100103,Familia C1,marginal,1,False
1000100103,Familia C1,marginal,1,False
1000100114,Familia C1,marginal,3,False
1000100114,Familia C1,marginal,3,False
1000100114,Familia C1,marginal,3,False
1000100114,Familia C1,marginal,3,False
1000100114,Familia C1,marginal,3,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100120,Familia C1,promiscuo,2,False
1000100131,Familia C2,promiscuo,1,False
1000100131,Familia C2,promiscuo,1,False
1000100131,Familia C2,promiscuo,1,False
1000100131,Familia C2,promiscuo,1,False
1000100131,Familia C2,promiscuo,1,False
1000100131,Familia C2,promiscuo,1,False
1000100131,Familia C2,promiscuo,1,False
1000100131,Familia C2,promiscuo,1,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100137,Familia C1,marginal,2,False
1000100141,Familia C1,marginal,1,False
1000100141,Familia C1,marginal,1,False
1000100141,Familia C1,marginal,1,False
1000100141,Familia C1,marginal,1,False
1000100141,Familia C1,marginal,1,False
1000100141,Familia C1,marginal,1,False
1000100142,Familia C1,marginal,1,False
1000100142,Familia C1,marginal,1,False
1000100142,Familia C1,marginal,1,False
1000100142,Familia C1,marginal,1,False
1000100142,Familia C1,marginal,1,False
1000100142,Familia T1,marginal,1,False
1000100142,Familia T1,marginal,1,False
1000100142,Familia C1,marginal,1,False
1000100142,Familia T1,marginal,1,False
1000100145,Familia C1,esporadico,3,False
1000100145,Familia C1,esporadico,3,False
1000100145,Familia C1,esporadico,3,False
1000100146,Familia C1,marginal,1,False
1000100146,Familia C1,marginal,1,False
1000100146,Familia C1,marginal,1,False
1000100146,Familia C1,marginal,1,False
1000100146,Familia C1,marginal,1,False
1000100146,Familia C1,marginal,1,False
1000100146,Familia C1,marginal,1,False
1000100146,Familia C1,marginal,1,False
1000100146,Familia C1,marginal,1,False
1000100149,Familia C1,marginal,2,False
1000100149,Familia C1,marginal,2,False
1000100149,Familia C1,marginal,2,False
1000100149,Familia C1,marginal,2,False
1000100149,Familia C1,marginal,2,False
1000100149,Familia C1,marginal,2,False
1000100149,Familia C1,marginal,2,False
1000100149,Familia C1,marginal,2,False
1000100149,Familia C1,marginal,2,False
1000100154,Familia C2,marginal,1,False
1000100154,Familia C2,marginal,1,False
1000100154,Familia C2,marginal,1,False
1000100154,Familia C2,marginal,1,False
1000100154,Familia C2,marginal,1,False
1000100158,Familia C1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia C1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia C1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia C1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia C1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia C1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia C1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100158,Familia C1,marginal,1,False
1000100158,Familia T1,marginal,1,False
1000100158,Familia T2,marginal,1,False
1000100163,Familia T1,marginal,2,False
1000100163,Familia T1,marginal,2,False
1000100163,Familia T1,marginal,2,False
1000100163,Familia C1,marginal,1,False
1000100163,Familia C1,marginal,1,False
1000100163,Familia T1,marginal,2,False
1000100163,Familia T1,marginal,2,False
1000100163,Familia C1,marginal,1,False
1000100163,Familia C1,marginal,1,False
1000100163,Familia T1,marginal,2,False
1000100163,Familia T1,marginal,2,False
1000100163,Familia C1,marginal,1,False
1000100166,Familia C1,promiscuo,3,False
1000100166,Familia C1,promiscuo,3,False
1000100166,Familia C1,promiscuo,3,False
1000100166,Familia C1,promiscuo,3,False
1000100166,Familia C1,promiscuo,3,False
1000100166,Familia C1,promiscuo,3,False
1000100166,Familia C1,promiscuo,3,False
1000100166,Familia C1,promiscuo,3,False
1000100171,Familia T1,marginal,1,False
1000100171,Familia T1,marginal,1,False
1000100171,Familia T1,marginal,1,False
1000100171,Familia T1,marginal,1,False
1000100171,Familia T1,marginal,1,False
1000100171,Familia T1,marginal,1,False
1000100171,Familia T1,marginal,1,False
1000100171,Familia T1,marginal,1,False
1000100171,Familia T1,marginal,1,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100172,Familia C1,promiscuo,2,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T2,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T2,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T2,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T2,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T2,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T2,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T2,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100177,Familia T2,marginal,1,False
1000100177,Familia T1,marginal,1,False
1000100178,Familia T1,marginal,1,False
1000100178,Familia T1,marginal,1,False
1000100178,Familia T1,marginal,1,False
1000100178,Familia C1,marginal,1,False
1000100178,Familia T1,marginal,1,False
1000100178,Familia C1,marginal,1,False
1000100178,Familia T1,marginal,1,False
1000100178,Familia C1,marginal,1,False
1000100178,Familia C1,marginal,1,False
1000100178,Familia T1,marginal,1,False
1000100191,Familia T1,marginal,3,False
1000100191,Familia T1,marginal,3,False
1000100191,Familia T1,marginal,3,False
1000100191,Familia T1,marginal,3,False
1000100193,Familia T1,marginal,1,False
1000100193,Familia T1,marginal,1,False
1000100193,Familia T1,marginal,1,False
1000100193,Familia T1,marginal,1,False
1000100193,Familia T1,marginal,1,False
1000100193,Familia T1,marginal,1,False
1000100193,Familia C1,marginal,1,False
1000100193,Familia T1,marginal,1,False
1000100193,Familia C1,marginal,1,False
1000100193,Familia T1,marginal,1,False
1000100196,Familia T1,marginal,1,False
1000100196,Familia T1,marginal,1,False
1000100196,Familia T1,marginal,1,False
1000100196,Familia T1,marginal,1,False
1000100196,Familia T1,marginal,1,False
1000100196,Familia T1,marginal,1,False
1000100196,Familia T1,marginal,1,False
1000100196,Familia T1,marginal,1,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100197,Familia C1,promiscuo,2,False
1000100200,Familia C1,marginal,1,False
1000100200,Familia C1,marginal,1,False
1000100200,Familia C1,marginal,1,False
1000100200,Familia C1,marginal,1,False
1000100200,Familia C1,marginal,1,False
1000100206,Familia C1,marginal,1,False
1000100206,Familia C1,marginal,1,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia C2,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C2,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia C2,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C2,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia C2,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia C2,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C2,marginal,2,False
1000100207,Familia T1,marginal,2,False
1000100207,Familia C1,marginal,2,False
1000100211,Familia C1,marginal,1,False
1000100211,Familia C1,marginal,1,False
1000100211,Familia T2,marginal,0,False
1000100211,Familia T2,marginal,0,False
1000100211,Familia T2,marginal,0,False
1000100211,Familia T2,marginal,0,False
1000100211,Familia C1,marginal,1,False
1000100211,Familia T2,marginal,0,False
1000100211,Familia C1,marginal,1,False
1000100211,Familia C1,marginal,1,False
1000100211,Familia T2,marginal,0,False
1000100211,Familia T2,marginal,0,False
1000100215,Familia T1,marginal,2,False
1000100215,Familia T1,marginal,2,False
1000100215,Familia T1,marginal,2,False
1000100215,Familia T1,marginal,2,False
1000100215,Familia T1,marginal,2,False
1000100215,Familia T1,marginal,2,False
1000100215,Familia T1,marginal,2,False
1000100221,Familia C1,marginal,1,False
1000100221,Familia C1,marginal,1,False
1000100224,Familia C1,marginal,2,False
1000100224,Familia C1,marginal,2,False
1000100224,Familia C1,marginal,2,False
1000100224,Familia C1,marginal,2,False
1000100224,Familia C1,marginal,2,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100225,Familia C1,marginal,1,False
1000100232,Familia C1,marginal,1,False
1000100232,Familia C1,marginal,1,False
1000100232,Familia C1,marginal,1,False
1000100232,Familia C1,marginal,1,False
1000100244,Familia C1,marginal,1,False
1000100244,Familia C1,marginal,1,False
1000100244,Familia C1,marginal,1,False
1000100244,Familia C1,marginal,1,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100246,Familia C1,promiscuo,2,False
1000100256,Familia C1,marginal,1,False
1000100256,Familia T1,marginal,1,False
1000100256,Familia T1,marginal,1,False
1000100256,Familia T1,marginal,1,False
1000100256,Familia T1,marginal,1,False
1000100256,Familia C1,marginal,1,False
1000100256,Familia T1,marginal,1,False
1000100256,Familia C1,marginal,1,False
1000100265,Familia C1,marginal,1,False
1000100265,Familia C1,marginal,1,False
1000100265,Familia C1,marginal,1,False
1000100265,Familia C1,marginal,1,False
1000100265,Familia C1,marginal,1,False
1000100265,Familia C1,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100276,Familia C2,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia C1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia C1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100277,Familia T1,marginal,1,False
1000100278,Familia T1,marginal,2,False
1000100278,Familia T1,marginal,2,False
1000100278,Familia T1,marginal,2,False
1000100278,Familia T1,marginal,2,False
1000100278,Familia T1,marginal,2,False
1000100278,Familia T1,marginal,2,False
1000100278,Familia T1,marginal,2,False
1000100283,Familia C1,marginal,1,False
1000100283,Familia C1,marginal,1,False
1000100283,Familia C1,marginal,1,False
1000100283,Familia C1,marginal,1,False
1000100283,Familia C1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia C1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia C1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia C1,marginal,1,False
1000100284,Familia C1,marginal,1,False
1000100284,Familia C1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia C1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100284,Familia C1,marginal,1,False
1000100284,Familia T1,marginal,1,False
1000100284,Familia T2,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100286,Familia C1,marginal,1,False
1000100288,Familia C1,marginal,1,False
1000100288,Familia C1,marginal,1,False
1000100288,Familia C1,marginal,1,False
1000100288,Familia C1,marginal,1,False
1000100288,Familia C1,marginal,1,False
1000100291,Familia C1,marginal,2,False
1000100291,Familia C1,marginal,2,False
1000100291,Familia C2,marginal,1,False
1000100291,Familia C1,marginal,2,False
1000100291,Familia C2,marginal,1,False
1000100291,Familia C1,marginal,2,False
1000100291,Familia C2,marginal,1,False
1000100291,Familia C1,marginal,2,False
1000100291,Familia C1,marginal,2,False
1000100291,Familia C2,marginal,1,False
1000100291,Familia C1,marginal,2,False
1000100291,Familia C2,marginal,1,False
1000100292,Familia T1,marginal,1,False
1000100292,Familia T1,marginal,1,False
1000100292,Familia T1,marginal,1,False
1000100292,Familia T1,marginal,1,False
1000100292,Familia T1,marginal,1,False
1000100294,Familia T1,marginal,1,False
1000100294,Familia T1,marginal,1,False
1000100294,Familia T1,marginal,1,False
1000100294,Familia T1,marginal,1,False
1000100298,Familia C1,marginal,1,False
1000100298,Familia C1,marginal,1,False
1000100298,Familia C1,marginal,1,False
1000100298,Familia C1,marginal,1,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia C2,promiscuo,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia C1,marginal,2,False
1000100303,Familia T1,marginal,1,False
1000100303,Familia C2,promiscuo,2,False
1000100306,Familia C1,marginal,2,False
1000100306,Familia C1,marginal,2,False
1000100306,Familia C1,marginal,2,False
1000100306,Familia C1,marginal,2,False
1000100306,Familia C1,marginal,2,False
1000100306,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T1,marginal,1,False
1000100313,Familia T2,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T2,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T1,marginal,1,False
1000100313,Familia T2,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T1,marginal,1,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T1,marginal,1,False
1000100313,Familia T2,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T2,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T1,marginal,1,False
1000100313,Familia T2,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T2,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100313,Familia T1,marginal,1,False
1000100313,Familia T2,marginal,2,False
1000100313,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100320,Familia C1,marginal,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia T2,marginal,1,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia T1,marginal,1,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia T2,marginal,1,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia T2,marginal,1,False
1000100321,Familia T1,marginal,1,False
1000100321,Familia T2,marginal,1,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia T1,marginal,1,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia T1,marginal,1,False
1000100321,Familia T2,marginal,1,False
1000100321,Familia T1,marginal,1,False
1000100321,Familia T2,marginal,1,False
1000100321,Familia C1,marginal,2,False
1000100321,Familia C2,promiscuo,2,False
1000100321,Familia T1,marginal,1,False
1000100321,Familia T1,marginal,1,False
1000100321,Familia T2,marginal,1,False
1000100321,Familia C1,marginal,2,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia C1,marginal,1,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia C1,marginal,1,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia C1,marginal,1,False
1000100327,Familia C1,marginal,1,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia C1,marginal,1,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia T1,marginal,2,False
1000100327,Familia T1,marginal,2,False
1000100329,Familia C1,marginal,1,False
1000100329,Familia C1,marginal,1,False
1000100329,Familia C1,marginal,1,False
1000100329,Familia C1,marginal,1,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100331,Familia C2,promiscuo,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100337,Familia C1,marginal,2,False
1000100361,Familia C1,promiscuo,2,False
1000100361,Familia C1,promiscuo,2,False
1000100361,Familia C1,promiscuo,2,False
1000100361,Familia C1,promiscuo,2,False
1000100361,Familia C1,promiscuo,2,False
1000100361,Familia C1,promiscuo,2,False
1000100361,Familia C1,promiscuo,2,False
1000100361,Familia C1,promiscuo,2,False
1000100361,Familia C1,promiscuo,2,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T2,marginal,2,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T2,marginal,2,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T2,marginal,2,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T2,marginal,2,False
1000100366,Familia T1,marginal,3,False
1000100366,Familia T2,marginal,2,False
1000100366,Familia T2,marginal,2,False
1000100370,Familia C1,marginal,1,False
1000100370,Familia C1,marginal,1,False
1000100370,Familia C1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100375,Familia T1,marginal,1,False
1000100385,Familia T1,marginal,1,False
1000100385,Familia T1,marginal,1,False
1000100385,Familia T1,marginal,1,False
