rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
967,2026-05-10,1000082560,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 97 días de media. Último pedido hace 231 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,5.74,8.61,-134.0,pendiente,Barcelona,2025-05-12,0.0,,,,
968,2026-05-10,15786,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 82 días de media. Último pedido hace 111 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 4%.,37.14,8.4409,4.4,pendiente,Almería,2025-09-09,0.042,,,,
969,2026-05-10,30562,Familia C2,A6,promiscuo,Delegado_Urgente,Caída aguda en Familia C2. Z-score 30d: -384.71. Slope 30d (-270.323) muy negativo respecto a variabilidad histórica.,2.74,8.22,,pendiente,A Coruña,2025-12-18,,,,,-384.7051
970,2026-05-10,1000063323,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 152 días de media. Último pedido hace 181 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,5.44,8.16,-89.0,pendiente,Madrid,2025-07-01,0.0475,,,,
971,2026-05-10,1000101796,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 41 días de media. Último pedido hace 55 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,5.38,8.07,-18.3,pendiente,Zaragoza,2025-11-04,0.0852,,,,
972,2026-05-10,22959,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 203 días sin pedir (media: 150 días). Ratio captura actual: 9% del potencial.,4.46,8.028,,pendiente,Málaga,2025-06-09,,,,,
973,2026-05-10,1000080855,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 68 días de media. Último pedido hace 68 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,7.98,7.98,0.5,pendiente,Madrid,2025-10-22,0.0747,,,,
974,2026-05-10,1000081199,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 106 días de media. Último pedido hace 103 días. Próximo pedido estimado en 3 días. Prob. pedido 7d: 9%.,23.69,7.8967,3.0,pendiente,Sevilla,2025-09-17,0.0876,,,,
975,2026-05-10,1000058449,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 120 días de media. Último pedido hace 115 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 56%.,39.22,7.844,5.0,pendiente,Madrid,2025-09-05,0.5623,,,,
976,2026-05-10,1000100103,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 66 días de media. Último pedido hace 123 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,5.21,7.815,-57.0,pendiente,Barcelona,2025-08-28,0.0014,,,,
977,2026-05-10,24279,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 51 días de media. Último pedido hace 189 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,5.18,7.77,-86.3,pendiente,Barcelona,2025-06-23,0.0,,,,
978,2026-05-10,1000078468,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 116 días sin pedir (media: 93 días). Ratio captura actual: 9% del potencial.,4.15,7.47,,pendiente,Toledo,2025-09-04,,,,,
979,2026-05-10,40833,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 30 días de media. Último pedido hace 173 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,4.95,7.425,-143.0,pendiente,Ciudad Real,2025-07-09,0.0,,,,
980,2026-05-10,38500,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 34 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,4.95,7.425,-52.2,pendiente,Ciudad Real,2025-10-03,0.0001,,,,
981,2026-05-10,1000065868,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 112 días de media. Último pedido hace 221 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,4.94,7.41,-109.0,pendiente,Asturias,2025-05-22,0.0003,,,,
982,2026-05-10,1000082112,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 159 días de media. Último pedido hace 104 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,4.94,7.41,-3.4,pendiente,Sta.Cruz Tenerife,2025-09-16,0.0327,,,,
983,2026-05-10,38978,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 25 días sin pedir (media: 20 días). Ratio captura actual: 5% del potencial.,4.11,7.398,,pendiente,Madrid,2025-12-04,,822.3116,,,
984,2026-05-10,28992,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 48 días de media. Último pedido hace 45 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 10%.,25.59,7.3114,3.5,pendiente,Sta.Cruz Tenerife,2025-11-14,0.1006,,,,
985,2026-05-10,1000082589,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 61 días de media. Último pedido hace 56 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 45%.,36.36,7.272,5.0,pendiente,Cáceres,2025-11-03,0.4529,,,,
986,2026-05-10,40833,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 172 días sin pedir (media: 90 días). Ratio captura actual: 12% del potencial.,4.03,7.254,,pendiente,Ciudad Real,2025-07-10,,,,,
987,2026-05-10,26402,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 85 días de media. Último pedido hace 164 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,4.8,7.2,-79.0,pendiente,Madrid,2025-07-18,0.0062,,,,
988,2026-05-10,1000069128,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 67 días de media. Último pedido hace 171 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,4.79,7.185,-104.0,pendiente,Ciudad Real,2025-07-11,0.0153,,,,
989,2026-05-10,1000075662,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 65 días de media. Último pedido hace 88 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,4.79,7.185,-24.8,pendiente,Sta.Cruz Tenerife,2025-10-02,0.0535,,,,
990,2026-05-10,1000077107,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 93 días de media. Último pedido hace 56 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,4.77,7.155,-7.0,pendiente,Barcelona,2025-11-03,0.0402,,,,
991,2026-05-10,1000058448,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 90 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,4.71,7.065,-27.8,pendiente,Madrid,2025-10-06,0.0584,,,,
992,2026-05-10,1000064215,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 66 días de media. Último pedido hace 115 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,4.66,6.99,-48.5,pendiente,Sta.Cruz Tenerife,2025-09-05,0.0022,,,,
993,2026-05-10,21230,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 9 días de media. Último pedido hace 178 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,4.6,6.9,-169.0,pendiente,Madrid,2025-07-04,0.0,,,,
994,2026-05-10,37655,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 88 días sin pedir (media: 42 días). Ratio captura actual: 8% del potencial.,3.74,6.732,,pendiente,Ciudad Real,2025-10-02,,,,,
995,2026-05-10,42543,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 73 días de media. Último pedido hace 201 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,4.46,6.69,-128.0,pendiente,Málaga,2025-06-11,0.0,,,,
996,2026-05-10,22959,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 150 días de media. Último pedido hace 203 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,4.46,6.69,-53.0,pendiente,Málaga,2025-06-09,0.0282,,,,
997,2026-05-10,1000081983,Familia T2,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T2. Silencio de 31 días (media: 62 días) con señal de reactivación detectada.,6.36,6.678,,pendiente,Cantabria,2025-11-28,,,,,
998,2026-05-10,40439,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 13 días sin pedir (media: 8 días). Ratio captura actual: 4% del potencial.,3.57,6.426,,pendiente,Zaragoza,2025-12-16,,74.3355,,,
999,2026-05-10,35434,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 92 días de media. Último pedido hace 87 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 4%.,28.86,6.4133,4.5,pendiente,Madrid,2025-10-03,0.0356,,,,
1000,2026-05-10,1000072381,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 40 días de media. Último pedido hace 32 días. Próximo pedido estimado en 2 días. Prob. pedido 7d: 12%.,15.91,6.364,2.5,pendiente,Madrid,2025-11-27,0.1187,,,,
1001,2026-05-10,8704,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 91 días de media. Último pedido hace 111 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,4.23,6.345,-29.8,pendiente,Madrid,2025-09-09,0.0716,,,,
1002,2026-05-10,1000037323,Familia T2,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T2. Silencio de 35 días (media: 78 días) con señal de reactivación detectada.,5.94,6.237,,pendiente,Tarragona,2025-11-24,,,,,
1003,2026-05-10,1000078468,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 93 días de media. Último pedido hace 116 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,4.15,6.225,-8.8,pendiente,Toledo,2025-09-04,0.0637,,,,
1004,2026-05-10,38978,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 20 días de media. Último pedido hace 25 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 17%.,4.11,6.165,-4.6,pendiente,Madrid,2025-12-04,0.1716,,,,
1005,2026-05-10,25219,Familia C1,A6,promiscuo,Delegado_Urgente,Caída aguda en Familia C1. Z-score 30d: -997.41. Slope 30d (-638.362) muy negativo respecto a variabilidad histórica.,2.03,6.09,,pendiente,Albacete,2025-12-03,,,,,-997.4058
1006,2026-05-10,40833,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 90 días de media. Último pedido hace 172 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,4.03,6.045,-122.8,pendiente,Ciudad Real,2025-07-10,0.0075,,,,
1007,2026-05-10,27159,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 72 días de media. Último pedido hace 229 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,4.0,6.0,-157.0,pendiente,Vizcaya,2025-05-14,0.0,,,,
1008,2026-05-10,1000081681,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 23 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,4.0,6.0,-64.0,pendiente,Las Palmas,2025-10-03,0.0,,,,
1009,2026-05-10,22282,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 74 días de media. Último pedido hace 179 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,4.0,6.0,-105.0,pendiente,Madrid,2025-07-03,0.0156,,,,
1010,2026-05-10,28043,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 52 días de media. Último pedido hace 40 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 15%.,28.1,5.9787,4.7,pendiente,Sta.Cruz Tenerife,2025-11-19,0.1473,,,,
1011,2026-05-10,1000101008,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 83 días sin pedir (media: 81 días). Ratio captura actual: 5% del potencial.,3.32,5.976,,pendiente,Las Palmas,2025-10-07,,,,,
1012,2026-05-10,42909,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 41 días de media. Último pedido hace 108 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,3.95,5.925,-66.8,pendiente,Toledo,2025-09-12,0.0,,,,
1013,2026-05-10,1000080959,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 108 días de media. Último pedido hace 103 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 8%.,26.41,5.8689,4.5,pendiente,Sta.Cruz Tenerife,2025-09-17,0.0804,,,,
1014,2026-05-10,1000065685,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 36 días de media. Último pedido hace 10 días. Próximo pedido estimado en 7 días. Prob. pedido 7d: 2%.,40.82,5.8314,7.0,pendiente,Barcelona,2025-12-19,0.0174,,,,
1015,2026-05-10,40717,Familia C1,A6,promiscuo,Delegado_Urgente,Caída aguda en Familia C1. Z-score 30d: -716.51. Slope 30d (-607.088) muy negativo respecto a variabilidad histórica.,1.94,5.82,,pendiente,Madrid,2025-12-05,,,,,-716.5113
1016,2026-05-10,41482,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 87 días sin pedir (media: 45 días). Ratio captura actual: 6% del potencial.,3.23,5.814,,pendiente,Ciudad Real,2025-10-03,,,,,
1017,2026-05-10,8348,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 173 días de media. Último pedido hace 76 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,3.86,5.79,-0.5,pendiente,Madrid,2025-10-14,0.0106,,,,
1018,2026-05-10,4767,Familia T1,A4,promiscuo,Delegado,"Anomalía en Familia T1 (score: -0.171). Tipo: caida_volumen_aguda, tendencia_negativa_sostenida. Lleva 24 días sin pedir (media: 22 días). Ratio: 1% del potencial.",2.56,5.76,,pendiente,Madrid,2025-12-05,,,-0.1711281925653831,caida_volumen_aguda|tendencia_negativa_sostenida,
1019,2026-05-10,1000078961,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 177 días de media. Último pedido hace 172 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 5%.,28.49,5.698,5.0,pendiente,Sevilla,2025-07-10,0.0525,,,,
1020,2026-05-10,35959,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 24 días de media. Último pedido hace 206 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,3.79,5.685,-174.8,pendiente,Alicante,2025-06-06,0.0,,,,
1021,2026-05-10,19531,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 130 días de media. Último pedido hace 76 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,3.79,5.685,-10.8,pendiente,Murcia,2025-10-14,0.0194,,,,
1022,2026-05-10,1000100493,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 61 días de media. Último pedido hace 89 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,3.78,5.67,-27.8,pendiente,Asturias,2025-10-01,0.0236,,,,
1023,2026-05-10,1000057514,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 90 días sin pedir (media: 58 días). Ratio captura actual: 8% del potencial.,3.14,5.652,,pendiente,Madrid,2025-09-30,,,,,
1024,2026-05-10,1000055899,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 96 días sin pedir (media: 90 días). Ratio captura actual: 8% del potencial.,3.14,5.652,,pendiente,Valencia,2025-09-24,,,,,
1025,2026-05-10,7777,Familia T2,A4,leal,Delegado,Anomalía en Familia T2 (score: -0.056). Tipo: tendencia_negativa_sostenida. Lleva 26 días sin pedir (media: 34 días). Ratio: 3% del potencial.,2.51,5.6475,,pendiente,Málaga,2025-12-03,,,-0.0557925636482002,tendencia_negativa_sostenida,
1026,2026-05-10,13629,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 1 días de media. Último pedido hace 46 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,3.76,5.64,-44.9,pendiente,Burgos,2025-11-13,0.0,,,,
1027,2026-05-10,300,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 41 días de media. Último pedido hace 38 días. Próximo pedido estimado en 3 días. Prob. pedido 7d: 15%.,16.83,5.61,3.0,pendiente,Tarragona,2025-11-21,0.1455,,,,
1028,2026-05-10,37655,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 42 días de media. Último pedido hace 88 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,3.74,5.61,-50.2,pendiente,Ciudad Real,2025-10-02,0.0116,,,,
1029,2026-05-10,991,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 206 días sin pedir (media: 102 días). Ratio captura actual: 7% del potencial.,3.06,5.508,,pendiente,Valladolid,2025-06-06,,,,,
1030,2026-05-10,1000081634,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 82 días sin pedir (media: 58 días). Ratio captura actual: 7% del potencial.,3.05,5.49,,pendiente,Sta.Cruz Tenerife,2025-10-08,,-3406.9856,,,
1031,2026-05-10,1000082188,Familia T1,A4,leal,Delegado,"Anomalía en Familia T1 (score: -0.030). Tipo: tendencia_negativa_sostenida, reduccion_familias_activas. Lleva 48 días sin pedir (media: 44 días). Ratio: 2% del potencial.",2.38,5.355,,pendiente,Toledo,2025-11-11,,,-0.0298084398913232,tendencia_negativa_sostenida|reduccion_familias_activas,
1032,2026-05-10,40439,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 8 días de media. Último pedido hace 13 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,3.57,5.355,-5.9,pendiente,Zaragoza,2025-12-16,0.1242,,,,
1033,2026-05-10,38978,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 25 días sin pedir (media: 23 días). Ratio captura actual: 6% del potencial.,2.96,5.328,,pendiente,Madrid,2025-12-04,,198.0546,,,
1034,2026-05-10,1000078411,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 54 días sin pedir (media: 44 días). Ratio captura actual: 7% del potencial.,2.93,5.274,,pendiente,Huelva,2025-11-05,,,,,
1035,2026-05-10,7412,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 80 días sin pedir (media: 70 días). Ratio captura actual: 6% del potencial.,2.89,5.202,,pendiente,Madrid,2025-10-10,,,,,
1036,2026-05-10,42909,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 84 días sin pedir (media: 61 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-10-06,,,,,
1037,2026-05-10,37656,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 87 días sin pedir (media: 66 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-10-03,,,,,
1038,2026-05-10,42658,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 90 días sin pedir (media: 47 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Madrid,2025-09-30,,,,,
1039,2026-05-10,37652,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 84 días sin pedir (media: 45 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-10-06,,,,,
1040,2026-05-10,42160,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 116 días sin pedir (media: 85 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Madrid,2025-09-04,,,,,
1041,2026-05-10,38499,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 119 días sin pedir (media: 103 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-09-01,,,,,
1042,2026-05-10,39036,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 117 días sin pedir (media: 70 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Toledo,2025-09-03,,,,,
1043,2026-05-10,42591,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 84 días sin pedir (media: 61 días). Ratio captura actual: 7% del potencial.,2.88,5.184,,pendiente,Ciudad Real,2025-10-06,,,,,
1044,2026-05-10,1000101008,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 81 días de media. Último pedido hace 83 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,3.32,4.98,-13.6,pendiente,Las Palmas,2025-10-07,0.0485,,,,
1045,2026-05-10,30746,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 78 días de media. Último pedido hace 73 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 12%.,24.37,4.874,5.0,pendiente,Madrid,2025-10-17,0.1187,,,,
1046,2026-05-10,41482,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 45 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,3.23,4.845,-28.1,pendiente,Ciudad Real,2025-10-03,0.0257,,,,
1047,2026-05-10,1000080577,Familia T1,A4,leal,Delegado,"Anomalía en Familia T1 (score: -0.000). Tipo: caida_volumen_aguda, tendencia_negativa_sostenida. Lleva 27 días sin pedir (media: 27 días). Ratio: 2% del potencial.",2.15,4.8375,,pendiente,Sevilla,2025-12-02,,,-5.057884348436126e-05,caida_volumen_aguda|tendencia_negativa_sostenida,
1048,2026-05-10,1000082616,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 128 días de media. Último pedido hace 115 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 7%.,23.69,4.738,5.0,pendiente,Sta.Cruz Tenerife,2025-09-05,0.0704,,,,
1049,2026-05-10,1000057514,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 58 días de media. Último pedido hace 90 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,3.14,4.71,-47.3,pendiente,Madrid,2025-09-30,0.0475,,,,
1050,2026-05-10,1000055899,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 90 días de media. Último pedido hace 96 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,3.14,4.71,-14.9,pendiente,Valencia,2025-09-24,0.0277,,,,
1051,2026-05-10,11415,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 62 días sin pedir (media: 30 días). Ratio captura actual: 6% del potencial.,2.61,4.698,,pendiente,Valencia,2025-10-28,,,,,
1052,2026-05-10,2426,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 66 días de media. Último pedido hace 60 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 7%.,26.57,4.6614,5.7,pendiente,Sta.Cruz Tenerife,2025-10-30,0.0722,,,,
1053,2026-05-10,1000080386,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 108 días sin pedir (media: 102 días). Ratio captura actual: 7% del potencial.,2.56,4.608,,pendiente,Zaragoza,2025-09-12,,,,,
1054,2026-05-10,1000056618,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 53 días de media. Último pedido hace 28 días. Próximo pedido estimado en 2 días. Prob. pedido 7d: 7%.,9.21,4.605,2.0,pendiente,Barcelona,2025-12-01,0.0709,,,,
1055,2026-05-10,991,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 102 días de media. Último pedido hace 206 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,3.06,4.59,-104.0,pendiente,Valladolid,2025-06-06,0.0002,,,,
1056,2026-05-10,1000081634,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 58 días de media. Último pedido hace 82 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,3.05,4.575,-29.4,pendiente,Sta.Cruz Tenerife,2025-10-08,0.0325,,,,
1057,2026-05-10,1000075835,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 86 días de media. Último pedido hace 133 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,3.02,4.53,-47.5,pendiente,Las Palmas,2025-08-18,0.0013,,,,
1058,2026-05-10,1000078411,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 44 días de media. Último pedido hace 54 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,2.93,4.395,-1.5,pendiente,Huelva,2025-11-05,0.1157,,,,
1059,2026-05-10,7412,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 70 días de media. Último pedido hace 80 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,2.89,4.335,-17.6,pendiente,Madrid,2025-10-10,0.0674,,,,
1060,2026-05-10,42658,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 47 días de media. Último pedido hace 90 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,2.88,4.32,-43.0,pendiente,Madrid,2025-09-30,0.0085,,,,
1061,2026-05-10,42591,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 61 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,2.88,4.32,-23.2,pendiente,Ciudad Real,2025-10-06,0.0551,,,,
1062,2026-05-10,39452,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 34 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,2.88,4.32,-41.7,pendiente,Toledo,2025-10-06,0.0024,,,,
1063,2026-05-10,42909,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 61 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,2.88,4.32,-22.4,pendiente,Toledo,2025-10-06,0.0636,,,,
1064,2026-05-10,39036,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 70 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,2.88,4.32,-51.6,pendiente,Toledo,2025-09-03,0.033,,,,
