Id.Cliente,Familia,Categoria Productos,Potencial
1000082038,Biomateriales,Categoria C2,10676
1000082038,Bioseguridad,Categoria C2,2223.12
1000082039,Anestesia,Categoria C1,3410.04
1000082039,Biomateriales,Categoria C2,0
1000082039,Bioseguridad,Categoria C2,1667.3400000000001
1000082040,Anestesia,Categoria C1,2223.12
1000082040,Biomateriales,Categoria C2,4625.22
1000082040,Bioseguridad,Categoria C2,1086.44
1000082041,Anestesia,Categoria C1,3410.04
1000082041,Biomateriales,Categoria C2,8007
1000082041,Bioseguridad,Categoria C2,1667.3400000000001
1000082042,Anestesia,Categoria C1,2223.12
1000082042,Biomateriales,Categoria C2,0
1000082042,Bioseguridad,Categoria C2,1086.44
1000082043,Anestesia,Categoria C1,3410.04
1000082043,Biomateriales,Categoria C2,13872.52
1000082043,Bioseguridad,Categoria C2,1667.3400000000001
1000082044,Anestesia,Categoria C1,3410.04
1000082044,Biomateriales,Categoria C2,0
1000082044,Bioseguridad,Categoria C2,1667.3400000000001
1000082045,Anestesia,Categoria C1,2223.12
1000082045,Biomateriales,Categoria C2,1849.46
1000082045,Bioseguridad,Categoria C2,1086.44
1000082047,Anestesia,Categoria C1,2223.12
1000082047,Biomateriales,Categoria C2,2775.76
1000082047,Bioseguridad,Categoria C2,1086.44
1000082048,Anestesia,Categoria C1,3410.04
1000082048,Biomateriales,Categoria C2,9247.300000000001
1000082048,Bioseguridad,Categoria C2,1667.3400000000001
1000082049,Anestesia,Categoria C1,2223.12
1000082049,Biomateriales,Categoria C2,0
1000082049,Bioseguridad,Categoria C2,1086.44
1000082050,Anestesia,Categoria C1,2223.12
1000082050,Biomateriales,Categoria C2,9247.300000000001
1000082050,Bioseguridad,Categoria C2,1086.44
1000082051,Anestesia,Categoria C1,1802.3600000000001
1000082051,Biomateriales,Categoria C2,1849.46
1000082051,Bioseguridad,Categoria C2,879.2
1000082052,Anestesia,Categoria C1,2223.12
1000082052,Biomateriales,Categoria C2,5548.38
1000082052,Bioseguridad,Categoria C2,1086.44
1000082053,Anestesia,Categoria C1,4546.72
1000082053,Biomateriales,Categoria C2,13872.52
1000082053,Bioseguridad,Categoria C2,2223.12
1000082054,Anestesia,Categoria C1,3410.04
1000082054,Biomateriales,Categoria C2,0
1000082054,Bioseguridad,Categoria C2,1667.3400000000001
1000082056,Anestesia,Categoria C1,2223.12
1000082056,Biomateriales,Categoria C2,0
1000082056,Bioseguridad,Categoria C2,1086.44
1000082058,Anestesia,Categoria C1,0
1000082058,Biomateriales,Categoria C2,6474.68
1000082058,Bioseguridad,Categoria C2,0
1000082059,Anestesia,Categoria C1,1802.3600000000001
1000082059,Biomateriales,Categoria C2,2669
1000082059,Bioseguridad,Categoria C2,879.2
1000082061,Anestesia,Categoria C1,3410.04
1000082061,Biomateriales,Categoria C2,0
1000082061,Bioseguridad,Categoria C2,1667.3400000000001
1000082065,Anestesia,Categoria C1,2223.12
1000082065,Biomateriales,Categoria C2,8324.140000000001
1000082065,Bioseguridad,Categoria C2,1086.44
1000082067,Anestesia,Categoria C1,2223.12
1000082067,Biomateriales,Categoria C2,0
1000082067,Bioseguridad,Categoria C2,1086.44
1000082069,Anestesia,Categoria C1,2223.12
1000082069,Biomateriales,Categoria C2,27741.9
1000082069,Bioseguridad,Categoria C2,1086.44
1000082070,Anestesia,Categoria C1,2223.12
1000082070,Biomateriales,Categoria C2,5338
1000082070,Bioseguridad,Categoria C2,1086.44
1000082071,Anestesia,Categoria C1,3410.04
1000082071,Biomateriales,Categoria C2,8785.720000000001
1000082071,Bioseguridad,Categoria C2,1667.3400000000001
1000082080,Anestesia,Categoria C1,2223.12
1000082080,Biomateriales,Categoria C2,4625.22
1000082080,Bioseguridad,Categoria C2,1086.44
1000082081,Anestesia,Categoria C1,3410.04
1000082081,Biomateriales,Categoria C2,9247.300000000001
1000082081,Bioseguridad,Categoria C2,1667.3400000000001
1000082082,Anestesia,Categoria C1,2223.12
1000082082,Biomateriales,Categoria C2,0
1000082082,Bioseguridad,Categoria C2,1086.44
1000082084,Anestesia,Categoria C1,2223.12
1000082084,Biomateriales,Categoria C2,9247.300000000001
1000082084,Bioseguridad,Categoria C2,1086.44
1000082085,Anestesia,Categoria C1,1802.3600000000001
1000082085,Biomateriales,Categoria C2,0
1000082085,Bioseguridad,Categoria C2,879.2
1000082087,Anestesia,Categoria C1,3410.04
1000082087,Biomateriales,Categoria C2,3698.92
1000082087,Bioseguridad,Categoria C2,1667.3400000000001
1000082088,Anestesia,Categoria C1,2223.12
1000082088,Biomateriales,Categoria C2,2775.76
1000082088,Bioseguridad,Categoria C2,1086.44
1000082089,Anestesia,Categoria C1,2223.12
1000082089,Biomateriales,Categoria C2,0
1000082089,Bioseguridad,Categoria C2,1086.44
1000082090,Anestesia,Categoria C1,1802.3600000000001
1000082090,Biomateriales,Categoria C2,0
1000082090,Bioseguridad,Categoria C2,879.2
1000082091,Anestesia,Categoria C1,2223.12
1000082091,Biomateriales,Categoria C2,0
1000082091,Bioseguridad,Categoria C2,1086.44
1000082092,Anestesia,Categoria C1,3410.04
1000082092,Biomateriales,Categoria C2,36989.200000000004
1000082092,Bioseguridad,Categoria C2,1667.3400000000001
1000082093,Anestesia,Categoria C1,4546.72
1000082093,Biomateriales,Categoria C2,0
1000082093,Bioseguridad,Categoria C2,2223.12
1000082097,Anestesia,Categoria C1,3410.04
1000082097,Biomateriales,Categoria C2,9247.300000000001
1000082097,Bioseguridad,Categoria C2,1667.3400000000001
1000082098,Anestesia,Categoria C1,0
1000082098,Biomateriales,Categoria C2,9247.300000000001
1000082098,Bioseguridad,Categoria C2,0
1000082101,Anestesia,Categoria C1,2223.12
1000082101,Biomateriales,Categoria C2,0
1000082101,Bioseguridad,Categoria C2,1086.44
1000082102,Anestesia,Categoria C1,2223.12
1000082102,Biomateriales,Categoria C2,5338
1000082102,Bioseguridad,Categoria C2,1086.44
1000082103,Anestesia,Categoria C1,3410.04
1000082103,Biomateriales,Categoria C2,0
1000082103,Bioseguridad,Categoria C2,1667.3400000000001
1000082104,Anestesia,Categoria C1,2223.12
1000082104,Biomateriales,Categoria C2,4625.22
1000082104,Bioseguridad,Categoria C2,1086.44
1000082105,Anestesia,Categoria C1,2223.12
1000082105,Biomateriales,Categoria C2,0
1000082105,Bioseguridad,Categoria C2,1086.44
1000082106,Anestesia,Categoria C1,2223.12
1000082106,Biomateriales,Categoria C2,2775.76
1000082106,Bioseguridad,Categoria C2,1086.44
1000082107,Anestesia,Categoria C1,3410.04
1000082107,Biomateriales,Categoria C2,5548.38
1000082107,Bioseguridad,Categoria C2,1667.3400000000001
1000082108,Anestesia,Categoria C1,4546.72
1000082108,Biomateriales,Categoria C2,18494.600000000002
1000082108,Bioseguridad,Categoria C2,2223.12
1000082109,Anestesia,Categoria C1,1802.3600000000001
1000082109,Biomateriales,Categoria C2,3698.92
1000082109,Bioseguridad,Categoria C2,879.2
1000082111,Anestesia,Categoria C1,2223.12
1000082111,Biomateriales,Categoria C2,5338
1000082111,Bioseguridad,Categoria C2,1086.44
1000082112,Anestesia,Categoria C1,1802.3600000000001
1000082112,Biomateriales,Categoria C2,0
1000082112,Bioseguridad,Categoria C2,879.2
1000082113,Anestesia,Categoria C1,3410.04
1000082113,Biomateriales,Categoria C2,13872.52
1000082113,Bioseguridad,Categoria C2,1667.3400000000001
1000082115,Anestesia,Categoria C1,3410.04
1000082115,Biomateriales,Categoria C2,0
1000082115,Bioseguridad,Categoria C2,1667.3400000000001
1000082116,Anestesia,Categoria C1,2223.12
1000082116,Biomateriales,Categoria C2,5338
1000082116,Bioseguridad,Categoria C2,1086.44
1000082120,Anestesia,Categoria C1,3410.04
1000082120,Biomateriales,Categoria C2,13872.52
1000082120,Bioseguridad,Categoria C2,1667.3400000000001
1000082121,Anestesia,Categoria C1,2223.12
1000082121,Biomateriales,Categoria C2,5338
1000082121,Bioseguridad,Categoria C2,1086.44
1000082122,Anestesia,Categoria C1,3410.04
1000082122,Biomateriales,Categoria C2,18494.600000000002
1000082122,Bioseguridad,Categoria C2,1667.3400000000001
1000082123,Anestesia,Categoria C1,1802.3600000000001
1000082123,Biomateriales,Categoria C2,4625.22
1000082123,Bioseguridad,Categoria C2,879.2
1000082125,Anestesia,Categoria C1,2223.12
1000082125,Biomateriales,Categoria C2,9247.300000000001
1000082125,Bioseguridad,Categoria C2,1086.44
1000082127,Anestesia,Categoria C1,1802.3600000000001
1000082127,Biomateriales,Categoria C2,6936.26
1000082127,Bioseguridad,Categoria C2,879.2
1000082128,Anestesia,Categoria C1,3410.04
1000082128,Biomateriales,Categoria C2,0
1000082128,Bioseguridad,Categoria C2,1667.3400000000001
1000082129,Anestesia,Categoria C1,2223.12
1000082129,Biomateriales,Categoria C2,5338
1000082129,Bioseguridad,Categoria C2,1086.44
1000082131,Anestesia,Categoria C1,2223.12
1000082131,Biomateriales,Categoria C2,9156.24
1000082131,Bioseguridad,Categoria C2,1086.44
1000082132,Anestesia,Categoria C1,2223.12
1000082132,Biomateriales,Categoria C2,0
1000082132,Bioseguridad,Categoria C2,1086.44
1000082133,Anestesia,Categoria C1,2223.12
1000082133,Biomateriales,Categoria C2,0
1000082133,Bioseguridad,Categoria C2,1086.44
1000082134,Anestesia,Categoria C1,2223.12
1000082134,Biomateriales,Categoria C2,4625.22
1000082134,Bioseguridad,Categoria C2,1086.44
1000082135,Anestesia,Categoria C1,3410.04
1000082135,Biomateriales,Categoria C2,0
1000082135,Bioseguridad,Categoria C2,1667.3400000000001
1000082136,Anestesia,Categoria C1,2223.12
1000082136,Biomateriales,Categoria C2,2311.04
1000082136,Bioseguridad,Categoria C2,1086.44
1000082137,Anestesia,Categoria C1,9093.44
1000082137,Biomateriales,Categoria C2,21352
1000082137,Bioseguridad,Categoria C2,4446.24
1000082138,Anestesia,Categoria C1,1802.3600000000001
1000082138,Biomateriales,Categoria C2,91.06
1000082138,Bioseguridad,Categoria C2,879.2
1000082139,Anestesia,Categoria C1,1802.3600000000001
1000082139,Biomateriales,Categoria C2,0
1000082139,Bioseguridad,Categoria C2,879.2
1000082141,Anestesia,Categoria C1,2223.12
1000082141,Biomateriales,Categoria C2,0
1000082141,Bioseguridad,Categoria C2,1086.44
1000082142,Anestesia,Categoria C1,2223.12
1000082142,Biomateriales,Categoria C2,6474.68
1000082142,Bioseguridad,Categoria C2,1086.44
1000082143,Anestesia,Categoria C1,2223.12
1000082143,Biomateriales,Categoria C2,18494.600000000002
1000082143,Bioseguridad,Categoria C2,1086.44
1000082145,Anestesia,Categoria C1,3410.04
1000082145,Biomateriales,Categoria C2,6474.68
1000082145,Bioseguridad,Categoria C2,1667.3400000000001
1000082146,Anestesia,Categoria C1,2223.12
1000082146,Biomateriales,Categoria C2,0
1000082146,Bioseguridad,Categoria C2,1086.44
1000082147,Anestesia,Categoria C1,1802.3600000000001
1000082147,Biomateriales,Categoria C2,0
1000082147,Bioseguridad,Categoria C2,879.2
1000082152,Anestesia,Categoria C1,2223.12
1000082152,Biomateriales,Categoria C2,2775.76
1000082152,Bioseguridad,Categoria C2,1086.44
1000082154,Anestesia,Categoria C1,2223.12
1000082154,Biomateriales,Categoria C2,5338
1000082154,Bioseguridad,Categoria C2,1086.44
1000082155,Anestesia,Categoria C1,3410.04
1000082155,Biomateriales,Categoria C2,8007
1000082155,Bioseguridad,Categoria C2,1667.3400000000001
1000082156,Anestesia,Categoria C1,3410.04
1000082156,Biomateriales,Categoria C2,1108.42
1000082156,Bioseguridad,Categoria C2,1667.3400000000001
1000082157,Anestesia,Categoria C1,3410.04
1000082157,Biomateriales,Categoria C2,0
1000082157,Bioseguridad,Categoria C2,1667.3400000000001
1000082165,Anestesia,Categoria C1,2223.12
1000082165,Biomateriales,Categoria C2,5338
1000082165,Bioseguridad,Categoria C2,1086.44
1000082166,Anestesia,Categoria C1,2223.12
1000082166,Biomateriales,Categoria C2,7397.84
1000082166,Bioseguridad,Categoria C2,1086.44
1000082167,Anestesia,Categoria C1,2223.12
1000082167,Biomateriales,Categoria C2,0
1000082167,Bioseguridad,Categoria C2,1086.44
1000082170,Anestesia,Categoria C1,3410.04
1000082170,Biomateriales,Categoria C2,0
1000082170,Bioseguridad,Categoria C2,1667.3400000000001
1000082171,Anestesia,Categoria C1,3410.04
1000082171,Biomateriales,Categoria C2,8007
1000082171,Bioseguridad,Categoria C2,1667.3400000000001
1000082172,Anestesia,Categoria C1,3410.04
1000082172,Biomateriales,Categoria C2,0
1000082172,Bioseguridad,Categoria C2,1667.3400000000001
1000082174,Anestesia,Categoria C1,2223.12
1000082174,Biomateriales,Categoria C2,0
1000082174,Bioseguridad,Categoria C2,1086.44
1000082175,Anestesia,Categoria C1,2223.12
1000082175,Biomateriales,Categoria C2,8324.140000000001
1000082175,Bioseguridad,Categoria C2,1086.44
1000082176,Anestesia,Categoria C1,2223.12
1000082176,Biomateriales,Categoria C2,0
1000082176,Bioseguridad,Categoria C2,1086.44
1000082177,Anestesia,Categoria C1,3410.04
1000082177,Biomateriales,Categoria C2,18494.600000000002
1000082177,Bioseguridad,Categoria C2,1667.3400000000001
1000082179,Anestesia,Categoria C1,1802.3600000000001
1000082179,Biomateriales,Categoria C2,2669
1000082179,Bioseguridad,Categoria C2,879.2
1000082180,Anestesia,Categoria C1,2223.12
1000082180,Biomateriales,Categoria C2,8324.140000000001
1000082180,Bioseguridad,Categoria C2,1086.44
1000082182,Anestesia,Categoria C1,2223.12
1000082182,Biomateriales,Categoria C2,2311.04
1000082182,Bioseguridad,Categoria C2,1086.44
1000082183,Anestesia,Categoria C1,2223.12
1000082183,Biomateriales,Categoria C2,0
1000082183,Bioseguridad,Categoria C2,1086.44
1000082184,Anestesia,Categoria C1,4546.72
1000082184,Biomateriales,Categoria C2,23119.82
1000082184,Bioseguridad,Categoria C2,2223.12
1000082185,Anestesia,Categoria C1,2223.12
1000082185,Biomateriales,Categoria C2,0
1000082185,Bioseguridad,Categoria C2,1086.44
1000082186,Anestesia,Categoria C1,1802.3600000000001
1000082186,Biomateriales,Categoria C2,4625.22
1000082186,Bioseguridad,Categoria C2,879.2
1000082187,Anestesia,Categoria C1,2223.12
1000082187,Biomateriales,Categoria C2,5548.38
1000082187,Bioseguridad,Categoria C2,1086.44
1000082188,Anestesia,Categoria C1,3410.04
1000082188,Biomateriales,Categoria C2,27741.9
1000082188,Bioseguridad,Categoria C2,1667.3400000000001
1000082189,Anestesia,Categoria C1,4546.72
1000082189,Biomateriales,Categoria C2,27741.9
1000082189,Bioseguridad,Categoria C2,2223.12
1000082190,Anestesia,Categoria C1,3410.04
1000082190,Biomateriales,Categoria C2,0
1000082190,Bioseguridad,Categoria C2,1667.3400000000001
1000082191,Anestesia,Categoria C1,3410.04
1000082191,Biomateriales,Categoria C2,0
1000082191,Bioseguridad,Categoria C2,1667.3400000000001
1000082192,Anestesia,Categoria C1,4546.72
1000082192,Biomateriales,Categoria C2,18494.600000000002
1000082192,Bioseguridad,Categoria C2,2223.12
1000082193,Anestesia,Categoria C1,2223.12
1000082193,Biomateriales,Categoria C2,5338
1000082193,Bioseguridad,Categoria C2,1086.44
1000082194,Anestesia,Categoria C1,2223.12
1000082194,Biomateriales,Categoria C2,6936.26
1000082194,Bioseguridad,Categoria C2,1086.44
1000082195,Anestesia,Categoria C1,2223.12
1000082195,Biomateriales,Categoria C2,0
1000082195,Bioseguridad,Categoria C2,1086.44
1000082197,Anestesia,Categoria C1,2223.12
1000082197,Biomateriales,Categoria C2,7397.84
1000082197,Bioseguridad,Categoria C2,1086.44
1000082198,Anestesia,Categoria C1,2223.12
1000082198,Biomateriales,Categoria C2,5338
1000082198,Bioseguridad,Categoria C2,1086.44
1000082199,Anestesia,Categoria C1,2223.12
1000082199,Biomateriales,Categoria C2,5338
1000082199,Bioseguridad,Categoria C2,1086.44
1000082202,Anestesia,Categoria C1,2223.12
1000082202,Biomateriales,Categoria C2,6474.68
1000082202,Bioseguridad,Categoria C2,1086.44
1000082203,Anestesia,Categoria C1,1802.3600000000001
1000082203,Biomateriales,Categoria C2,0
1000082203,Bioseguridad,Categoria C2,879.2
1000082205,Anestesia,Categoria C1,3410.04
1000082205,Biomateriales,Categoria C2,2775.76
1000082205,Bioseguridad,Categoria C2,1667.3400000000001
1000082206,Anestesia,Categoria C1,2223.12
1000082206,Biomateriales,Categoria C2,5548.38
1000082206,Bioseguridad,Categoria C2,1086.44
1000082207,Anestesia,Categoria C1,2223.12
1000082207,Biomateriales,Categoria C2,0
1000082207,Bioseguridad,Categoria C2,1086.44
1000082208,Anestesia,Categoria C1,3410.04
1000082208,Biomateriales,Categoria C2,11096.76
1000082208,Bioseguridad,Categoria C2,1667.3400000000001
1000082210,Anestesia,Categoria C1,2223.12
1000082210,Biomateriales,Categoria C2,9247.300000000001
1000082210,Bioseguridad,Categoria C2,1086.44
1000082212,Anestesia,Categoria C1,2223.12
1000082212,Biomateriales,Categoria C2,0
1000082212,Bioseguridad,Categoria C2,1086.44
1000082213,Anestesia,Categoria C1,3410.04
1000082213,Biomateriales,Categoria C2,8007
1000082213,Bioseguridad,Categoria C2,1667.3400000000001
1000082214,Anestesia,Categoria C1,2223.12
1000082214,Biomateriales,Categoria C2,0
1000082214,Bioseguridad,Categoria C2,1086.44
1000082215,Anestesia,Categoria C1,3410.04
1000082215,Biomateriales,Categoria C2,8007
1000082215,Bioseguridad,Categoria C2,1667.3400000000001
1000082216,Anestesia,Categoria C1,2223.12
1000082216,Biomateriales,Categoria C2,0
1000082216,Bioseguridad,Categoria C2,1086.44
1000082217,Anestesia,Categoria C1,1802.3600000000001
1000082217,Biomateriales,Categoria C2,4625.22
1000082217,Bioseguridad,Categoria C2,879.2
1000082218,Anestesia,Categoria C1,3410.04
1000082218,Biomateriales,Categoria C2,27741.9
1000082218,Bioseguridad,Categoria C2,1667.3400000000001
1000082219,Anestesia,Categoria C1,2223.12
1000082219,Biomateriales,Categoria C2,0
1000082219,Bioseguridad,Categoria C2,1086.44
1000082230,Anestesia,Categoria C1,2223.12
1000082230,Biomateriales,Categoria C2,5548.38
1000082230,Bioseguridad,Categoria C2,1086.44
1000082231,Anestesia,Categoria C1,2223.12
1000082231,Biomateriales,Categoria C2,9247.300000000001
1000082231,Bioseguridad,Categoria C2,1086.44
1000082232,Anestesia,Categoria C1,2223.12
1000082232,Biomateriales,Categoria C2,5338
1000082232,Bioseguridad,Categoria C2,1086.44
1000082234,Anestesia,Categoria C1,3410.04
1000082234,Biomateriales,Categoria C2,3698.92
1000082234,Bioseguridad,Categoria C2,1667.3400000000001
1000082235,Anestesia,Categoria C1,2223.12
1000082235,Biomateriales,Categoria C2,0
1000082235,Bioseguridad,Categoria C2,1086.44
1000082237,Anestesia,Categoria C1,2223.12
1000082237,Biomateriales,Categoria C2,0
1000082237,Bioseguridad,Categoria C2,1086.44
1000082238,Anestesia,Categoria C1,1802.3600000000001
1000082238,Biomateriales,Categoria C2,4625.22
1000082238,Bioseguridad,Categoria C2,879.2
1000082239,Anestesia,Categoria C1,2223.12
1000082239,Biomateriales,Categoria C2,9247.300000000001
1000082239,Bioseguridad,Categoria C2,1086.44
1000082240,Anestesia,Categoria C1,3410.04
1000082240,Biomateriales,Categoria C2,0
1000082240,Bioseguridad,Categoria C2,1667.3400000000001
1000082241,Anestesia,Categoria C1,4546.72
1000082241,Biomateriales,Categoria C2,0
1000082241,Bioseguridad,Categoria C2,2223.12
1000082242,Anestesia,Categoria C1,4546.72
1000082242,Biomateriales,Categoria C2,0
1000082242,Bioseguridad,Categoria C2,2223.12
1000082243,Anestesia,Categoria C1,4546.72
1000082243,Biomateriales,Categoria C2,0
1000082243,Bioseguridad,Categoria C2,2223.12
1000082244,Anestesia,Categoria C1,4546.72
1000082244,Biomateriales,Categoria C2,0
1000082244,Bioseguridad,Categoria C2,2223.12
1000082245,Anestesia,Categoria C1,4546.72
1000082245,Biomateriales,Categoria C2,0
1000082245,Bioseguridad,Categoria C2,2223.12
1000082247,Anestesia,Categoria C1,4546.72
1000082247,Biomateriales,Categoria C2,9247.300000000001
1000082247,Bioseguridad,Categoria C2,2223.12
1000082248,Anestesia,Categoria C1,6820.08
1000082248,Biomateriales,Categoria C2,0
1000082248,Bioseguridad,Categoria C2,3334.6800000000003
1000082250,Anestesia,Categoria C1,1802.3600000000001
1000082250,Biomateriales,Categoria C2,2669
1000082250,Bioseguridad,Categoria C2,879.2
1000082253,Anestesia,Categoria C1,3410.04
1000082253,Biomateriales,Categoria C2,0
1000082253,Bioseguridad,Categoria C2,1667.3400000000001
1000082256,Anestesia,Categoria C1,3410.04
1000082256,Biomateriales,Categoria C2,0
1000082256,Bioseguridad,Categoria C2,1667.3400000000001
1000082257,Anestesia,Categoria C1,3410.04
1000082257,Biomateriales,Categoria C2,13872.52
1000082257,Bioseguridad,Categoria C2,1667.3400000000001
1000082258,Anestesia,Categoria C1,4546.72
1000082258,Biomateriales,Categoria C2,0
1000082258,Bioseguridad,Categoria C2,2223.12
1000082259,Anestesia,Categoria C1,2223.12
1000082259,Biomateriales,Categoria C2,8324.140000000001
1000082259,Bioseguridad,Categoria C2,1086.44
1000082260,Anestesia,Categoria C1,2223.12
1000082260,Biomateriales,Categoria C2,0
1000082260,Bioseguridad,Categoria C2,1086.44
1000082261,Anestesia,Categoria C1,3410.04
1000082261,Biomateriales,Categoria C2,2311.04
1000082261,Bioseguridad,Categoria C2,1667.3400000000001
1000082263,Anestesia,Categoria C1,1802.3600000000001
1000082263,Biomateriales,Categoria C2,0
1000082263,Bioseguridad,Categoria C2,879.2
1000082264,Anestesia,Categoria C1,3410.04
1000082264,Biomateriales,Categoria C2,18494.600000000002
1000082264,Bioseguridad,Categoria C2,1667.3400000000001
1000082266,Anestesia,Categoria C1,2223.12
1000082266,Biomateriales,Categoria C2,0
1000082266,Bioseguridad,Categoria C2,1086.44
1000082267,Anestesia,Categoria C1,5683.400000000001
1000082267,Biomateriales,Categoria C2,0
1000082267,Bioseguridad,Categoria C2,2778.9
1000082269,Anestesia,Categoria C1,3410.04
1000082269,Biomateriales,Categoria C2,5086.8
1000082269,Bioseguridad,Categoria C2,1667.3400000000001
1000082270,Anestesia,Categoria C1,2223.12
1000082270,Biomateriales,Categoria C2,6936.26
1000082270,Bioseguridad,Categoria C2,1086.44
1000082271,Anestesia,Categoria C1,2223.12
1000082271,Biomateriales,Categoria C2,4625.22
1000082271,Bioseguridad,Categoria C2,1086.44
1000082272,Anestesia,Categoria C1,2223.12
1000082272,Biomateriales,Categoria C2,9247.300000000001
1000082272,Bioseguridad,Categoria C2,1086.44
1000082273,Anestesia,Categoria C1,5683.400000000001
1000082273,Biomateriales,Categoria C2,12023.060000000001
1000082273,Bioseguridad,Categoria C2,2778.9
1000082274,Anestesia,Categoria C1,3410.04
1000082274,Biomateriales,Categoria C2,0
1000082274,Bioseguridad,Categoria C2,1667.3400000000001
1000082275,Anestesia,Categoria C1,1802.3600000000001
1000082275,Biomateriales,Categoria C2,2669
1000082275,Bioseguridad,Categoria C2,879.2
1000082276,Anestesia,Categoria C1,2223.12
1000082276,Biomateriales,Categoria C2,0
1000082276,Bioseguridad,Categoria C2,1086.44
1000082277,Anestesia,Categoria C1,3410.04
1000082277,Biomateriales,Categoria C2,9247.300000000001
1000082277,Bioseguridad,Categoria C2,1667.3400000000001
1000082278,Anestesia,Categoria C1,3410.04
1000082278,Biomateriales,Categoria C2,0
1000082278,Bioseguridad,Categoria C2,1667.3400000000001
1000082279,Anestesia,Categoria C1,2223.12
1000082279,Biomateriales,Categoria C2,6474.68
1000082279,Bioseguridad,Categoria C2,1086.44
1000082282,Anestesia,Categoria C1,3410.04
1000082282,Biomateriales,Categoria C2,9247.300000000001
1000082282,Bioseguridad,Categoria C2,1667.3400000000001
1000082283,Anestesia,Categoria C1,2223.12
1000082283,Biomateriales,Categoria C2,0
1000082283,Bioseguridad,Categoria C2,1086.44
1000082285,Anestesia,Categoria C1,2223.12
1000082285,Biomateriales,Categoria C2,5338
1000082285,Bioseguridad,Categoria C2,1086.44
1000082287,Anestesia,Categoria C1,3410.04
1000082287,Biomateriales,Categoria C2,0
1000082287,Bioseguridad,Categoria C2,1667.3400000000001
1000082288,Anestesia,Categoria C1,6820.08
1000082288,Biomateriales,Categoria C2,0
1000082288,Bioseguridad,Categoria C2,3334.6800000000003
1000082290,Anestesia,Categoria C1,2223.12
1000082290,Biomateriales,Categoria C2,5338
1000082290,Bioseguridad,Categoria C2,1086.44
1000082292,Anestesia,Categoria C1,6820.08
1000082292,Biomateriales,Categoria C2,18494.600000000002
1000082292,Bioseguridad,Categoria C2,3334.6800000000003
1000082293,Anestesia,Categoria C1,3410.04
1000082293,Biomateriales,Categoria C2,0
1000082293,Bioseguridad,Categoria C2,1667.3400000000001
1000082294,Anestesia,Categoria C1,2223.12
1000082294,Biomateriales,Categoria C2,0
1000082294,Bioseguridad,Categoria C2,1086.44
1000082295,Anestesia,Categoria C1,3410.04
1000082295,Biomateriales,Categoria C2,0
1000082295,Bioseguridad,Categoria C2,1667.3400000000001
1000082296,Anestesia,Categoria C1,3410.04
1000082296,Biomateriales,Categoria C2,0
1000082296,Bioseguridad,Categoria C2,1667.3400000000001
1000082298,Anestesia,Categoria C1,2223.12
1000082298,Biomateriales,Categoria C2,7397.84
1000082298,Bioseguridad,Categoria C2,1086.44
1000082300,Anestesia,Categoria C1,4546.72
1000082300,Biomateriales,Categoria C2,18494.600000000002
1000082300,Bioseguridad,Categoria C2,2223.12
1000082303,Anestesia,Categoria C1,2223.12
1000082303,Biomateriales,Categoria C2,0
1000082303,Bioseguridad,Categoria C2,1086.44
1000082304,Anestesia,Categoria C1,2223.12
1000082304,Biomateriales,Categoria C2,0
1000082304,Bioseguridad,Categoria C2,1086.44
1000082307,Anestesia,Categoria C1,5683.400000000001
1000082307,Biomateriales,Categoria C2,0
1000082307,Bioseguridad,Categoria C2,2778.9
1000082311,Anestesia,Categoria C1,3410.04
1000082311,Biomateriales,Categoria C2,13872.52
1000082311,Bioseguridad,Categoria C2,1667.3400000000001
1000082312,Anestesia,Categoria C1,4546.72
1000082312,Biomateriales,Categoria C2,9247.300000000001
1000082312,Bioseguridad,Categoria C2,2223.12
1000082314,Anestesia,Categoria C1,2223.12
1000082314,Biomateriales,Categoria C2,5338
1000082314,Bioseguridad,Categoria C2,1086.44
1000082315,Anestesia,Categoria C1,2223.12
1000082315,Biomateriales,Categoria C2,5338
1000082315,Bioseguridad,Categoria C2,1086.44
1000082316,Anestesia,Categoria C1,3410.04
1000082316,Biomateriales,Categoria C2,4625.22
1000082316,Bioseguridad,Categoria C2,1667.3400000000001
1000082319,Anestesia,Categoria C1,3410.04
1000082319,Biomateriales,Categoria C2,4625.22
1000082319,Bioseguridad,Categoria C2,1667.3400000000001
1000082320,Anestesia,Categoria C1,2223.12
1000082320,Biomateriales,Categoria C2,0
1000082320,Bioseguridad,Categoria C2,1086.44
1000082321,Anestesia,Categoria C1,4546.72
1000082321,Biomateriales,Categoria C2,18494.600000000002
1000082321,Bioseguridad,Categoria C2,2223.12
1000082322,Anestesia,Categoria C1,3410.04
1000082322,Biomateriales,Categoria C2,0
1000082322,Bioseguridad,Categoria C2,1667.3400000000001
1000082323,Anestesia,Categoria C1,2223.12
1000082323,Biomateriales,Categoria C2,3698.92
1000082323,Bioseguridad,Categoria C2,1086.44
1000082324,Anestesia,Categoria C1,3410.04
1000082324,Biomateriales,Categoria C2,5548.38
1000082324,Bioseguridad,Categoria C2,1667.3400000000001
1000082325,Anestesia,Categoria C1,0
1000082325,Biomateriales,Categoria C2,0
1000082325,Bioseguridad,Categoria C2,0
1000082326,Anestesia,Categoria C1,4546.72
1000082326,Biomateriales,Categoria C2,0
1000082326,Bioseguridad,Categoria C2,2223.12
